Region,Country,State,Area,Closest_Town,SiteID,Site_Name,Banding_Station_ID,Banding_Station_Name,Banding_Station_Distance_m,Banding_Station_Habitat_Types,Banding_Station_Dominant_Habitat,Banding_Station_Dominant_Habitat2,Banding_Station_Simple_Habitat,Banding_Station_Simple_Habitat2,Flooded_Yes_No,Mining_Present_Yes_No,Mining_Type,Season,Month,Day,Year,Date,Capture_Time,Net_Number,Site_Lat,Site_Long,Banding_Station_Lat,Banding_Station_Long,Net_Lat,Net_Long,Band_Num,Color_LL_Bands,Color_RL_Bands,Recap_Yes_No,Species_Common_Name,Species_Code,Species_Latin_Name,Subspecies,Latin_Code,Bander_or_Collector,Collecting_Organization,Lab_Organization,Lab_Analyst_1,Lab_Analyst_1_Info,Lab_Analyst_2,Lab_Analyst_2_Info,Lab_Analyst_3,Lab_Analyst_3_Info,Museum_Yes_No,Museum_Name,Collector_1,Collector_1_Info,Collector_2,Collector_2_Info,Collector_3,Collector_3_Info,Collector_4,Collector_4_Info,Collector_5,Collector_5_Info,Collector_6,Collector_6_Info,Collector_7,Collector_7_Info,Collector_8,Collector_8_Info,Collector_9,Collector_9_Info,WRP,Age_BBL,Age_MAPS,How_Aged,How_Aged_2,Sex,How_Sexed,How_Sexed_2,Skull,Iris,Cloacal_Protuberance,Brood_Patch,Fat_Score,Muscle_Score,Molt_Cycle,Body_Molt,Flight_Feather_Molt,Flight_Feather_Wear,Juv_Plumage,Prim_Covs,Sec_Covs,Primaries,Secondaries,Tertials,Rectrices,Body_Plumage,Non-Feather,Molt_Limit_1,Molt_Limit_2,Culmen_mm,Bill_Length_mm,Bill_Depth_mm,Bill_Width_mm,Nares_to_Tip_mm,Head_to_Tip_Bill_mm,Head_Width_mm,Overlap_mm,Total_Body_Length_mm,Tail_Length_mm,Wing_Chord_mm,TMTarsus_Length_mm,TMTarsus_Width_mm,TBTarsus_Length_mm,Talons_M_mm,Talons_A_mm,Mass_g,Blood_Collected_Yes_No,Feather_Collected_Yes_No,Parasites_Yes_No,Transmitter_Yes_No,Primary_Feathers,Secondary_Feathers,Flank_Feathers,Tail_Feathers,Breast_Feathers,Other_Feathers,Banding_Comments,Blood_Hg_ppm,Blood_Lab_ID,Blood_Hg_ppm_Duplicate,Blood_Lab_ID_Duplicate,Whatman_Hg_ng,Whatman_Volume_µL,Whatman_Hg_ppm,Whatman_Lab_ID,Whatman_Hg_ppm_Duplicate,Whatman_Lab_ID_Duplicate,Flank_THg_ppb,Flank_THg_ng,Flank_MeHg_ppb,Flank_MeHg%,P1_Hg_ppm,P1_Lab_ID,P1_Feather_Condition,P10_Hg_ppm,P10_Lab_ID,P10_Feather_Condition,Tail_Hg_ppm,Tail_Lab_ID,Tail_Hg_ppm_Duplicate,Tail_Lab_ID_Duplicate,Breast_Hg_ppm,Breast_Lab_ID,Back_Hg_ppm,Back_Lab_ID,Flank_Hg_ppm,Flank_Lab_ID,Flank_Hg_ppm_Duplicate,Flank_Lab_ID_Duplicate,Isotopes,%Carbon,Blood_Carbon_Level_(d13C),%Nitrogen,Blood_Nitrogen_Level_(d15N),Hg_Comments
South America,Peru,Madre de Dios,,,PE012,Santa Rita Mine,PET037,Santa Rita Mine,,Secondary forest; ASGM,Secondary forest,ASGM,Secondary forest,ASGM,No,Yes,Suction Pump,Transition Dry-Wet,10,8,2019,10/8/2019,6:10,,-12.91890169,-70.24214442,-12.91890169,-70.24214442,,,UnPE-19316,,,No,Green Kingfisher,GKIN,Chloroceryle americana,cabanisii,CHLAME,JP,CINCIA,CINCIA,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,,,No,,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,Vania Tejeda,vaniat_36@hotmail.com,Luis E. Fernandez,fernanle@wfu.edu,,,,,,,,,,,,,,,,F,,,5,,,N,L,,,,,L,,,,,,,,,,,,,,,,32.89,,,,,56,71,,,,,,52,No,Yes,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0758,AV0187,,,,,,,,,,,,
South America,Peru,Madre de Dios,,,PE012,Santa Rita Mine,PET037,Santa Rita Mine,,Secondary forest; ASGM,Secondary forest,ASGM,Secondary forest,ASGM,No,Yes,Suction Pump,Transition Dry-Wet,10,8,2019,10/8/2019,6:10,,-12.91890169,-70.24214442,-12.91890169,-70.24214442,,,UnPE-19317,,,No,Fiery-capped Manakin,FCMA,Machaeropterus pyrocephalus,pyrocephalus,MACPYR,JP,CINCIA,CINCIA,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,,,No,,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,Vania Tejeda,vaniat_36@hotmail.com,Luis E. Fernandez,fernanle@wfu.edu,,,,,,,,,,,,,,,,M,,,5,,,N,N,,,,,M,,,,,,,,,,,,,,,,8.06,,,,,20,54,14.69,,,,,10.92,No,Yes,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9238,AV0188,,,,,,,,,,,,
South America,Peru,Madre de Dios,,,PE012,Santa Rita Mine,PET037,Santa Rita Mine,,Secondary forest; ASGM,Secondary forest,ASGM,Secondary forest,ASGM,No,Yes,Suction Pump,Transition Dry-Wet,10,8,2019,10/8/2019,7:10,,-12.91890169,-70.24214442,-12.91890169,-70.24214442,,,UnPE-19318,,,No,Ruddy Ground Dove,RUGD,Columbina talpacoti,talpacoti,COLTAL,JP,CINCIA,CINCIA,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,,,No,,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,Vania Tejeda,vaniat_36@hotmail.com,Luis E. Fernandez,fernanle@wfu.edu,,,,,,,,,,,,,,,,M,,,5,,,N,N,,,,,M,,,,,,,,,,,,,,,,11.32,,,,,61,86,15.27,,,,,43.96,No,Yes,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1312,AV0189,,,,,,,,,,,,
South America,Peru,Madre de Dios,,,PE012,Santa Rita Mine,PET037,Santa Rita Mine,,Secondary forest; ASGM,Secondary forest,ASGM,Secondary forest,ASGM,No,Yes,Suction Pump,Transition Dry-Wet,10,8,2019,10/8/2019,7:10,,-12.91890169,-70.24214442,-12.91890169,-70.24214442,,,UnPE-19319,,,No,Chestnut-bellied Seed-Finch,CBSF,Sporophila angolensis,torrida,ORYANG,JP,CINCIA,CINCIA,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,,,No,,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,Vania Tejeda,vaniat_36@hotmail.com,Luis E. Fernandez,fernanle@wfu.edu,,,,,,,,,,,,,,,,F,,,5,,,N,N,,,,,L,,,,,,,,,,,,,,,,11.96,,,,,45,57,16.1,,,,,44,No,Yes,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6770,AV0190,,,,,,,,,,,,
South America,Peru,Madre de Dios,,,PE012,Santa Rita Mine,PET037,Santa Rita Mine,,Secondary forest; ASGM,Secondary forest,ASGM,Secondary forest,ASGM,No,Yes,Suction Pump,Transition Dry-Wet,10,8,2019,10/8/2019,7:10,,-12.91890169,-70.24214442,-12.91890169,-70.24214442,,,UnPE-19320,,,No,Plain Tyrannulet,PLTY,Inezia inornata,,INEINO,JP,CINCIA,CINCIA,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,,,No,,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,Vania Tejeda,vaniat_36@hotmail.com,Luis E. Fernandez,fernanle@wfu.edu,,,,,,,,,,,,,,,,M,,,5,,,N,L,,,,,M,,,,,,,,,,,,,,,,9.28,,,,,62,57,18.66,,,,,9.7,No,Yes,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4704,AV0191,,,,,,,,,,,,
South America,Peru,Madre de Dios,,,PE012,Santa Rita Mine,PET037,Santa Rita Mine,,Secondary forest; ASGM,Secondary forest,ASGM,Secondary forest,ASGM,No,Yes,Suction Pump,Transition Dry-Wet,10,8,2019,10/8/2019,7:10,,-12.91890169,-70.24214442,-12.91890169,-70.24214442,,,UnPE-19321,,,No,Blue-black Grassquit,BGRA,Volatinia jacarina,jacarina,VOLJAC,JP,CINCIA,CINCIA,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,,,No,,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,Vania Tejeda,vaniat_36@hotmail.com,Luis E. Fernandez,fernanle@wfu.edu,,,,,,,,,,,,,,,,M,,,5,,,N,N,,,,,L,,,,,,,,,,,,,,,,10.6,,,,,43,51,17.63,,,,,10.1,No,Yes,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2942,AV0192,,,,,,,,,,,,
South America,Peru,Madre de Dios,,,PE012,Santa Rita Mine,PET037,Santa Rita Mine,,Secondary forest; ASGM,Secondary forest,ASGM,Secondary forest,ASGM,No,Yes,Suction Pump,Transition Dry-Wet,10,8,2019,10/8/2019,8:20,,-12.91890169,-70.24214442,-12.91890169,-70.24214442,,,UnPE-19322,,,No,Plain Tyrannulet,PLTY,Inezia inornata,,INEINO,JP,CINCIA,CINCIA,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,,,No,,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,Vania Tejeda,vaniat_36@hotmail.com,Luis E. Fernandez,fernanle@wfu.edu,,,,,,,,,,,,,,,,U,,,3,,,N,N,,,,,L,,,,,,,,,,,,,,,,9.17,,,,,56,61,17.19,,,,,12,No,Yes,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1309,AV0193,,,,,,,,,,,,
South America,Peru,Madre de Dios,,,PE012,Santa Rita Mine,PET037,Santa Rita Mine,,Secondary forest; ASGM,Secondary forest,ASGM,Secondary forest,ASGM,No,Yes,Suction Pump,Transition Dry-Wet,10,8,2019,10/8/2019,8:20,,-12.91890169,-70.24214442,-12.91890169,-70.24214442,,,UnPE-19323,,,No,Ocellated Poorwill,OCPO,Nyctiphrynus ocellatus,ocellatus,NYCOCE,JP,CINCIA,CINCIA,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,,,No,,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,Vania Tejeda,vaniat_36@hotmail.com,Luis E. Fernandez,fernanle@wfu.edu,,,,,,,,,,,,,,,,U,,,5,,,N,N,,,,,L,,,,,,,,,,,,,,,,15.82,,,,,115,164,,,,,,21,No,Yes,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7455,AV0194,,,,,,,,,,,,
South America,Peru,Madre de Dios,,,PE012,Santa Rita Mine,PET037,Santa Rita Mine,,Secondary forest; ASGM,Secondary forest,ASGM,Secondary forest,ASGM,No,Yes,Suction Pump,Transition Dry-Wet,10,8,2019,10/8/2019,8:20,,-12.91890169,-70.24214442,-12.91890169,-70.24214442,,,UnPE-19324,,,No,Alder Flycatcher,ALFL,Empidonax alnorum,,EMPALN,JP,CINCIA,CINCIA,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,,,No,,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,Vania Tejeda,vaniat_36@hotmail.com,Luis E. Fernandez,fernanle@wfu.edu,,,,,,,,,,,,,,,,U,,,5,,,N,N,,,,,L,,,,,,,,,,,,,,,,13.01,,,,,55,67,16.44,,,,,11.32,No,Yes,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9442,AV0195,,,,,,,,,,,,
South America,Peru,Madre de Dios,,,PE012,Santa Rita Mine,PET037,Santa Rita Mine,,Secondary forest; ASGM,Secondary forest,ASGM,Secondary forest,ASGM,No,Yes,Suction Pump,Transition Dry-Wet,10,8,2019,10/8/2019,9:25,,-12.91890169,-70.24214442,-12.91890169,-70.24214442,,,UnPE-19325,,,No,Chestnut-bellied Seedeater,CBSE,Sporophila castaneiventris,,SPOCAS,JP,CINCIA,CINCIA,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,,,No,,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,Vania Tejeda,vaniat_36@hotmail.com,Luis E. Fernandez,fernanle@wfu.edu,,,,,,,,,,,,,,,,M,,,5,,,N,L,,,,,L,,,,,,,,,,,,,,,,10.04,,,,,41,53,14.29,,,,,7.89,No,Yes,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2296,AV0196,,,,,,,,,,,,
South America,Peru,Madre de Dios,,,PE012,Santa Rita Mine,PET037,Santa Rita Mine,,Secondary forest; ASGM,Secondary forest,ASGM,Secondary forest,ASGM,No,Yes,Suction Pump,Transition Dry-Wet,10,8,2019,10/8/2019,9:25,,-12.91890169,-70.24214442,-12.91890169,-70.24214442,,,UnPE-19326,,,No,Silver-beaked Tanager,SBTA,Ramphocelus carbo,connectens,RAMCAR,JP,CINCIA,CINCIA,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,,,No,,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,Vania Tejeda,vaniat_36@hotmail.com,Luis E. Fernandez,fernanle@wfu.edu,,,,,,,,,,,,,,,,M,,,5,,,N,N,,,,,M,,,,,,,,,,,,,,,,16.21,,,,,79,80,21.3,,,,,24.12,No,Yes,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0637,AV0197,,,,,,,,,,,,
South America,Peru,Madre de Dios,,,PE012,Santa Rita Mine,PET037,Santa Rita Mine,,Secondary forest; ASGM,Secondary forest,ASGM,Secondary forest,ASGM,No,Yes,Suction Pump,Transition Dry-Wet,10,8,2019,10/8/2019,9:25,,-12.91890169,-70.24214442,-12.91890169,-70.24214442,,,UnPE-19327,,,No,Chestnut-bellied Seed-Finch,CBSF,Sporophila angolensis,torrida,ORYANG,JP,CINCIA,CINCIA,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,,,No,,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,Vania Tejeda,vaniat_36@hotmail.com,Luis E. Fernandez,fernanle@wfu.edu,,,,,,,,,,,,,,,,M,,,5,,,N,N,,,,,L,,,,,,,,,,,,,,,,12.25,,,,,49,58,15.54,,,,,42,No,Yes,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3809,AV0198,,,,,,,,,,,,
South America,Peru,Madre de Dios,,,PE012,Santa Rita Mine,PET037,Santa Rita Mine,,Secondary forest; ASGM,Secondary forest,ASGM,Secondary forest,ASGM,No,Yes,Suction Pump,Transition Dry-Wet,10,8,2019,10/8/2019,9:25,,-12.91890169,-70.24214442,-12.91890169,-70.24214442,,,UnPE-19328,,,No,Spot-breasted Woodpecker,SBWO,Colaptes punctigula,guttatus,COLPUN,JP,CINCIA,CINCIA,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,,,No,,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,Vania Tejeda,vaniat_36@hotmail.com,Luis E. Fernandez,fernanle@wfu.edu,,,,,,,,,,,,,,,,M,,,5,,,N,N,,,,,M,,,,,,,,,,,,,,,,23.37,,,,,71,113,21.2,,,,,36.9,No,Yes,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1279,AV0199,,,,,,,,,,,,
South America,Peru,Madre de Dios,,,PE012,Santa Rita Mine,PET037,Santa Rita Mine,,Secondary forest; ASGM,Secondary forest,ASGM,Secondary forest,ASGM,No,Yes,Suction Pump,Transition Dry-Wet,10,8,2019,10/8/2019,9:25,,-12.91890169,-70.24214442,-12.91890169,-70.24214442,,,UnPE-19329,,,No,Green Kingfisher,GKIN,Chloroceryle americana,cabanisii,CHLAME,JP,CINCIA,CINCIA,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,,,No,,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,Vania Tejeda,vaniat_36@hotmail.com,Luis E. Fernandez,fernanle@wfu.edu,,,,,,,,,,,,,,,,M,,,5,,,N,N,,,,,L,,,,,,,,,,,,,,,,35.47,,,,,56,76,,,,,,54.12,No,Yes,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,36.4659,AV0200,,,,,,,,,,,,
South America,Peru,Madre de Dios,,,PE012,Santa Rita Mine,PET037,Santa Rita Mine,,Secondary forest; ASGM,Secondary forest,ASGM,Secondary forest,ASGM,No,Yes,Suction Pump,Transition Dry-Wet,10,8,2019,10/8/2019,14:20,,-12.91890169,-70.24214442,-12.91890169,-70.24214442,,,UnPE-19330,,,No,Swainson's Thrush,SWTH,Catharus ustulatus,,CATUST,JP,CINCIA,CINCIA,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,,,No,,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,Vania Tejeda,vaniat_36@hotmail.com,Luis E. Fernandez,fernanle@wfu.edu,,,,,,,,,,,,,,,,U,,,5,,,N,N,,,,,L,,,,,,,,,,,,,,,,9.56,,,,,62,96,23.73,,,,,24.26,No,Yes,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2450,AV0201,,,,,,,,,,,,
South America,Peru,Madre de Dios,,,PE012,Santa Rita Mine,PET037,Santa Rita Mine,,Secondary forest; ASGM,Secondary forest,ASGM,Secondary forest,ASGM,No,Yes,Suction Pump,Transition Dry-Wet,10,8,2019,10/8/2019,14:20,,-12.91890169,-70.24214442,-12.91890169,-70.24214442,,,UnPE-19331,,,No,Swainson's Thrush,SWTH,Catharus ustulatus,,CATUST,JP,CINCIA,CINCIA,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,,,No,,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,Vania Tejeda,vaniat_36@hotmail.com,Luis E. Fernandez,fernanle@wfu.edu,,,,,,,,,,,,,,,,U,,,5,,,N,N,,,,,M,,,,,,,,,,,,,,,,9.4,,,,,70,101,24.66,,,,,26.21,No,Yes,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8005,AV0202,,,,,,,,,,,,
South America,Peru,Madre de Dios,,,PE012,Santa Rita Mine,PET037,Santa Rita Mine,,Secondary forest; ASGM,Secondary forest,ASGM,Secondary forest,ASGM,No,Yes,Suction Pump,Transition Dry-Wet,10,8,2019,10/8/2019,14:20,,-12.91890169,-70.24214442,-12.91890169,-70.24214442,,,UnPE-19332,,,No,Plain Xenops,PLXE,Xenops minutus,,XENMIN,JP,CINCIA,CINCIA,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,,,No,,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,Vania Tejeda,vaniat_36@hotmail.com,Luis E. Fernandez,fernanle@wfu.edu,,,,,,,,,,,,,,,,F,,,5,,,A,M,,,,,L,,,,,,,,,,,,,,,,,,,,,45,59,13.8,,,,,5.6,No,Yes,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4347,AV0203,,,,,,,,,,,,
South America,Peru,Madre de Dios,,,PE012,Santa Rita Mine,PET037,Santa Rita Mine,,Secondary forest; ASGM,Secondary forest,ASGM,Secondary forest,ASGM,No,Yes,Suction Pump,Transition Dry-Wet,10,8,2019,10/8/2019,15:50,,-12.91890169,-70.24214442,-12.91890169,-70.24214442,,,UnPE-19333,,,No,Plain-brown Woodcreeper,PBWO,Dendrocincla fuliginosa,,DENFUL,JP,CINCIA,CINCIA,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,,,No,,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,Vania Tejeda,vaniat_36@hotmail.com,Luis E. Fernandez,fernanle@wfu.edu,,,,,,,,,,,,,,,,U,,,5,,,N,N,,,,,L,,,,,,,,,,,,,,,,19.6,,,,,77,100,24.29,,,,,31.56,No,Yes,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3153,AV0204,,,,,,,,,,,,
South America,Peru,Madre de Dios,,,PE012,Santa Rita Mine,PET037,Santa Rita Mine,,Secondary forest; ASGM,Secondary forest,ASGM,Secondary forest,ASGM,No,Yes,Suction Pump,Transition Dry-Wet,10,8,2019,10/8/2019,15:50,,-12.91890169,-70.24214442,-12.91890169,-70.24214442,,,UnPE-19334,,,No,Blue-crowned Manakin,BCMA,Lepidothrix coronata,,LEPCOR,JP,CINCIA,CINCIA,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,,,No,,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,Vania Tejeda,vaniat_36@hotmail.com,Luis E. Fernandez,fernanle@wfu.edu,,,,,,,,,,,,,,,,F,,,5,,,A,M,,,,,L,,,,,,,,,,,,,,,,,,,,,25,55,,,,,,9.56,No,Yes,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8493,AV0205,,,,,,,,,,,,
South America,Peru,Madre de Dios,,,PE012,Santa Rita Mine,PET037,Santa Rita Mine,,Secondary forest; ASGM,Secondary forest,ASGM,Secondary forest,ASGM,No,Yes,Suction Pump,Transition Dry-Wet,10,8,2019,10/8/2019,15:50,,-12.91890169,-70.24214442,-12.91890169,-70.24214442,,,UnPE-19335,,,No,Plain-throated Antwren,PTAN,Isleria hauxwelli,,ISLHAU,JP,CINCIA,CINCIA,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,,,No,,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,Vania Tejeda,vaniat_36@hotmail.com,Luis E. Fernandez,fernanle@wfu.edu,,,,,,,,,,,,,,,,F,,,5,,,V,L,,,,,L,,,,,,,,,,,,,,,,7.9,,,,,35,52,19.6,,,,,10.9,No,Yes,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0479,AV0206,,,,,,,,,,,,
South America,Peru,Madre de Dios,,,PE012,Santa Rita Mine,PET037,Santa Rita Mine,,Secondary forest; ASGM,Secondary forest,ASGM,Secondary forest,ASGM,No,Yes,Suction Pump,Transition Dry-Wet,10,8,2019,10/8/2019,15:50,,-12.91890169,-70.24214442,-12.91890169,-70.24214442,,,UnPE-19336,,,No,Sapphire-spangled Emerald,SSEM,Chionomesa lactea,bartletti,CHILAC,JP,CINCIA,CINCIA,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,,,No,,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,Vania Tejeda,vaniat_36@hotmail.com,Luis E. Fernandez,fernanle@wfu.edu,,,,,,,,,,,,,,,,F,,,5,,,A,L,,,,,L,,,,,,,,,,,,,,,,20,,,,,22,50,20.27,,,,,3.41,No,Yes,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0724,AV0207,,,,,,,,,,,,
South America,Peru,Madre de Dios,,,PE012,Santa Rita Mine,PET037,Santa Rita Mine,,Secondary forest; ASGM,Secondary forest,ASGM,Secondary forest,ASGM,No,Yes,Suction Pump,Transition Dry-Wet,10,8,2019,10/8/2019,15:50,,-12.91890169,-70.24214442,-12.91890169,-70.24214442,,,UnPE-19337,,,No,Bluish-fronted Jacamar,BFJA,Galbula cyanescens,,GALCYA,JP,CINCIA,CINCIA,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,,,No,,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,Vania Tejeda,vaniat_36@hotmail.com,Luis E. Fernandez,fernanle@wfu.edu,,,,,,,,,,,,,,,,F,,,4,,,N,N,,,,,M,,,,,,,,,,,,,,,,39.94,,,,,78,78,12.72,,,,,20.54,No,Yes,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7655,AV0208,,,,,,,,,,,,
South America,Peru,Madre de Dios,,,PE012,Santa Rita Mine,PET037,Santa Rita Mine,,Secondary forest; ASGM,Secondary forest,ASGM,Secondary forest,ASGM,No,Yes,Suction Pump,Transition Dry-Wet,10,8,2019,10/8/2019,15:50,,-12.91890169,-70.24214442,-12.91890169,-70.24214442,,,UnPE-19338,,,No,Bluish-fronted Jacamar,BFJA,Galbula cyanescens,,GALCYA,JP,CINCIA,CINCIA,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,,,No,,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,Vania Tejeda,vaniat_36@hotmail.com,Luis E. Fernandez,fernanle@wfu.edu,,,,,,,,,,,,,,,,M,,,5,,,N,N,,,,,M,,,,,,,,,,,,,,,,41.3,,,,,,82,13.71,,,,,,No,Yes,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7755,AV0209,,,,,,,,,,,,
South America,Peru,Madre de Dios,,,PE012,Santa Rita Mine,PET037,Santa Rita Mine,,Secondary forest; ASGM,Secondary forest,ASGM,Secondary forest,ASGM,No,Yes,Suction Pump,Transition Dry-Wet,10,8,2019,10/8/2019,15:50,,-12.91890169,-70.24214442,-12.91890169,-70.24214442,,,UnPE-19339,,,No,Straight-billed Woodcreeper,SGBW,Dendroplex picus,,DENPIC,JP,CINCIA,CINCIA,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,,,No,,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,Vania Tejeda,vaniat_36@hotmail.com,Luis E. Fernandez,fernanle@wfu.edu,,,,,,,,,,,,,,,,U,,,5,,,N,N,,,,,N,,,,,,,,,,,,,,,,21.68,,,,,,149,22.74,,,,,43.56,No,Yes,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3769,AV0210,,,,,,,,,,,,
South America,Peru,Madre de Dios,,,PE012,Santa Rita Mine,PET037,Santa Rita Mine,,Secondary forest; ASGM,Secondary forest,ASGM,Secondary forest,ASGM,No,Yes,Suction Pump,Transition Dry-Wet,10,8,2019,10/8/2019,16:30,,-12.91890169,-70.24214442,-12.91890169,-70.24214442,,,UnPE-19340,,,No,Wedge-billed Woodcreeper,WBWO,Glyphorynchus spirurus,albigularis,GLYSPI,JP,CINCIA,CINCIA,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,,,No,,Claudia M. Vega,vegacm@wfu.edu,Jessica Pisconte,pisconj@wfu.edu,Vania Tejeda,vaniat_36@hotmail.com,Luis E. Fernandez,fernanle@wfu.edu,,,,,,,,,,,,,,,,F,,,5,,,V,L,,,,,N,,,,,,,,,,,,,,,,12.89,,,,,,74,18.15,,,,,14.56,No,Yes,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4866,AV0211,,,,,,,,,,,,
